"group_code","group_name","isscaap","year","catch_mt"
"NEO","Other Near East","Squids, cuttlefishes, octopuses",2028,32750.2479921645
"NEO","Other Near East","Squids, cuttlefishes, octopuses",2029,32288.2842364066
"NEO","Other Near East","Squids, cuttlefishes, octopuses",2030,31864.7707990989
"NEO","Other Near East","Tunas, bonitos, billfishes",2013,196864.079425425
"NEO","Other Near East","Tunas, bonitos, billfishes",2014,184856.882048042
"NEO","Other Near East","Tunas, bonitos, billfishes",2015,174902.593058654
"NEO","Other Near East","Tunas, bonitos, billfishes",2016,166572.72779718
"NEO","Other Near East","Tunas, bonitos, billfishes",2017,159547.882284607
"NEO","Other Near East","Tunas, bonitos, billfishes",2018,153599.08772005
"NEO","Other Near East","Tunas, bonitos, billfishes",2019,148485.345462091
"NEO","Other Near East","Tunas, bonitos, billfishes",2020,144087.70309254
"NEO","Other Near East","Tunas, bonitos, billfishes",2021,140238.957711478
"NEO","Other Near East","Tunas, bonitos, billfishes",2022,136877.282796393
"NEO","Other Near East","Tunas, bonitos, billfishes",2023,133937.632486353
"NEO","Other Near East","Tunas, bonitos, billfishes",2024,131335.230950337
"NEO","Other Near East","Tunas, bonitos, billfishes",2025,129087.619414182
"NEO","Other Near East","Tunas, bonitos, billfishes",2026,127064.645239589
"NEO","Other Near East","Tunas, bonitos, billfishes",2027,125298.462073107
"NEO","Other Near East","Tunas, bonitos, billfishes",2028,123687.819106011
"NEO","Other Near East","Tunas, bonitos, billfishes",2029,122245.994112594
"NEO","Other Near East","Tunas, bonitos, billfishes",2030,120954.983814658
"OCE","Other Oceania","Clams, cockles, arkshells",2013,2889.21201759131
"OCE","Other Oceania","Clams, cockles, arkshells",2014,2757.69704127621
"OCE","Other Oceania","Clams, cockles, arkshells",2015,2643.42005289773
"OCE","Other Oceania","Clams, cockles, arkshells",2016,2543.60901993659
"OCE","Other Oceania","Clams, cockles, arkshells",2017,2456.0329066992
"OCE","Other Oceania","Clams, cockles, arkshells",2018,2378.87548711419
"OCE","Other Oceania","Clams, cockles, arkshells",2019,2310.63880551644
"OCE","Other Oceania","Clams, cockles, arkshells",2020,2250.10064280301
"OCE","Other Oceania","Clams, cockles, arkshells",2021,2196.22504872866
"OCE","Other Oceania","Clams, cockles, arkshells",2022,2148.14694171636
"OCE","Other Oceania","Clams, cockles, arkshells",2023,2105.1438228112
"OCE","Other Oceania","Clams, cockles, arkshells",2024,2066.59224660713
"OCE","Other Oceania","Clams, cockles, arkshells",2025,2031.95949256897
"OCE","Other Oceania","Clams, cockles, arkshells",2026,2000.79885069144
"OCE","Other Oceania","Clams, cockles, arkshells",2027,1972.65428706209
"OCE","Other Oceania","Clams, cockles, arkshells",2028,1947.24288883234
"OCE","Other Oceania","Clams, cockles, arkshells",2029,1924.26765251797
"OCE","Other Oceania","Clams, cockles, arkshells",2030,1903.48458477751
"OCE","Other Oceania","Crabs, sea-spiders",2013,6960.87733324912
"OCE","Other Oceania","Crabs, sea-spiders",2014,6839.06041707808
"OCE","Other Oceania","Crabs, sea-spiders",2015,6765.60642199099
"OCE","Other Oceania","Crabs, sea-spiders",2016,6681.58233206747
"OCE","Other Oceania","Crabs, sea-spiders",2017,6611.29192473936
"OCE","Other Oceania","Crabs, sea-spiders",2018,6552.29090464683
"OCE","Other Oceania","Crabs, sea-spiders",2019,6502.99845357544
"OCE","Other Oceania","Crabs, sea-spiders",2020,6462.30111454255
"OCE","Other Oceania","Crabs, sea-spiders",2021,6458.59069050832
"OCE","Other Oceania","Crabs, sea-spiders",2022,6401.09934906635
"OCE","Other Oceania","Crabs, sea-spiders",2023,6379.15987519288
"OCE","Other Oceania","Crabs, sea-spiders",2024,6361.68665949102
"OCE","Other Oceania","Crabs, sea-spiders",2025,6348.69185391349
"OCE","Other Oceania","Crabs, sea-spiders",2026,6339.07012885117
"OCE","Other Oceania","Crabs, sea-spiders",2027,6332.27584246833
"OCE","Other Oceania","Crabs, sea-spiders",2028,6328.4081389846
"OCE","Other Oceania","Crabs, sea-spiders",2029,6326.91957091051
"OCE","Other Oceania","Crabs, sea-spiders",2030,6349.77708472255
"OCE","Other Oceania","Herrings, sardines, anchovies",2013,377.896574906755
"OCE","Other Oceania","Herrings, sardines, anchovies",2014,477.529972723847
"OCE","Other Oceania","Herrings, sardines, anchovies",2015,579.425653176663
"OCE","Other Oceania","Herrings, sardines, anchovies",2016,677.193108261326
"OCE","Other Oceania","Herrings, sardines, anchovies",2017,765.813783151483
"OCE","Other Oceania","Herrings, sardines, anchovies",2018,842.291298818483
"OCE","Other Oceania","Herrings, sardines, anchovies",2019,905.655432084016
"OCE","Other Oceania","Herrings, sardines, anchovies",2020,956.451045888595
"OCE","Other Oceania","Herrings, sardines, anchovies",2021,996.136015742298
"OCE","Other Oceania","Herrings, sardines, anchovies",2022,1026.53798966637
"OCE","Other Oceania","Herrings, sardines, anchovies",2023,1049.49315577034
"OCE","Other Oceania","Herrings, sardines, anchovies",2024,1066.65009159348
"OCE","Other Oceania","Herrings, sardines, anchovies",2025,1079.38148460169
"OCE","Other Oceania","Herrings, sardines, anchovies",2026,1088.79649802311
"OCE","Other Oceania","Herrings, sardines, anchovies",2027,1095.74438375658
"OCE","Other Oceania","Herrings, sardines, anchovies",2028,1100.87698730438
"OCE","Other Oceania","Herrings, sardines, anchovies",2029,1104.6815938541
"OCE","Other Oceania","Herrings, sardines, anchovies",2030,1107.51472148757
"OCE","Other Oceania","Lobsters, spiny-rock lobsters",2013,5430.16939066646
"OCE","Other Oceania","Lobsters, spiny-rock lobsters",2014,5600.75196148662
"OCE","Other Oceania","Lobsters, spiny-rock lobsters",2015,5770.65879843089
"OCE","Other Oceania","Lobsters, spiny-rock lobsters",2016,5939.41392516225
"OCE","Other Oceania","Lobsters, spiny-rock lobsters",2017,6106.89295507051
"OCE","Other Oceania","Lobsters, spiny-rock lobsters",2018,6273.51758086007
"OCE","Other Oceania","Lobsters, spiny-rock lobsters",2019,6438.26318017952
"OCE","Other Oceania","Lobsters, spiny-rock lobsters",2020,6601.54599164541
"OCE","Other Oceania","Lobsters, spiny-rock lobsters",2021,6761.55921695957
"OCE","Other Oceania","Lobsters, spiny-rock lobsters",2022,6913.68643965327
"OCE","Other Oceania","Lobsters, spiny-rock lobsters",2023,7064.10729462384
"OCE","Other Oceania","Lobsters, spiny-rock lobsters",2024,7212.56996374575
"OCE","Other Oceania","Lobsters, spiny-rock lobsters",2025,7358.1755226523
"OCE","Other Oceania","Lobsters, spiny-rock lobsters",2026,7502.25981848751
"OCE","Other Oceania","Lobsters, spiny-rock lobsters",2027,7643.47550198329
"OCE","Other Oceania","Lobsters, spiny-rock lobsters",2028,7782.59446371424
"OCE","Other Oceania","Lobsters, spiny-rock lobsters",2029,7919.04128157235
"OCE","Other Oceania","Lobsters, spiny-rock lobsters",2030,8052.90947666047
"OCE","Other Oceania","Miscellaneous coastal fishes",2013,17719.7735926604
"OCE","Other Oceania","Miscellaneous coastal fishes",2014,18074.9810512516
"OCE","Other Oceania","Miscellaneous coastal fishes",2015,18426.4092486198
"OCE","Other Oceania","Miscellaneous coastal fishes",2016,18773.6698346236
"OCE","Other Oceania","Miscellaneous coastal fishes",2017,19116.4060912222
"OCE","Other Oceania","Miscellaneous coastal fishes",2018,19454.5312834278
"OCE","Other Oceania","Miscellaneous coastal fishes",2019,19787.7936296263
"OCE","Other Oceania","Miscellaneous coastal fishes",2020,20115.8046523213
"OCE","Other Oceania","Miscellaneous coastal fishes",2021,20438.3593325005
"OCE","Other Oceania","Miscellaneous coastal fishes",2022,20755.3259998423
"OCE","Other Oceania","Miscellaneous coastal fishes",2023,21066.6425379398
"OCE","Other Oceania","Miscellaneous coastal fishes",2024,21318.938243348
"OCE","Other Oceania","Miscellaneous coastal fishes",2025,21560.1303317111
"OCE","Other Oceania","Miscellaneous coastal fishes",2026,21797.2869898773
"OCE","Other Oceania","Miscellaneous coastal fishes",2027,22030.288382464
"OCE","Other Oceania","Miscellaneous coastal fishes",2028,22259.0865723063
"OCE","Other Oceania","Miscellaneous coastal fishes",2029,22511.0989155175
"OCE","Other Oceania","Miscellaneous coastal fishes",2030,22783.9821492719
"OCE","Other Oceania","Miscellaneous demersal fishes",2013,105.866464778212
"OCE","Other Oceania","Miscellaneous demersal fishes",2014,104.321659306464
"OCE","Other Oceania","Miscellaneous demersal fishes",2015,102.866929955516
"OCE","Other Oceania","Miscellaneous demersal fishes",2016,101.497772919331
"OCE","Other Oceania","Miscellaneous demersal fishes",2017,100.209684391867
"OCE","Other Oceania","Miscellaneous demersal fishes",2018,98.9891529550042
"OCE","Other Oceania","Miscellaneous demersal fishes",2019,97.8406824147828
"OCE","Other Oceania","Miscellaneous demersal fishes",2020,96.7507613530825
"OCE","Other Oceania","Miscellaneous demersal fishes",2021,95.7238935759433
"OCE","Other Oceania","Miscellaneous demersal fishes",2022,94.7555752773253
"OCE","Other Oceania","Miscellaneous demersal fishes",2023,93.8322950391081
"OCE","Other Oceania","Miscellaneous demersal fishes",2024,92.9585566673318
"OCE","Other Oceania","Miscellaneous demersal fishes",2025,92.1298563559564
"OCE","Other Oceania","Miscellaneous demersal fishes",2026,91.3461941049818
"OCE","Other Oceania","Miscellaneous demersal fishes",2027,90.6030661083679
"OCE","Other Oceania","Miscellaneous demersal fishes",2028,89.9004723661148
"OCE","Other Oceania","Miscellaneous demersal fishes",2029,89.2294052661424
"OCE","Other Oceania","Miscellaneous demersal fishes",2030,88.5898648084504
"OCE","Other Oceania","Miscellaneous diadromous fishes",2013,18955.5109119277
"OCE","Other Oceania","Miscellaneous diadromous fishes",2014,19033.453921459
"OCE","Other Oceania","Miscellaneous diadromous fishes",2015,19109.2377593541
"OCE","Other Oceania","Miscellaneous diadromous fishes",2016,19182.8595498004
"OCE","Other Oceania","Miscellaneous diadromous fishes",2017,19254.2556075334
"OCE","Other Oceania","Miscellaneous diadromous fishes",2018,19323.6817108947
"OCE","Other Oceania","Miscellaneous diadromous fishes",2019,19390.886795884
"OCE","Other Oceania","Miscellaneous diadromous fishes",2020,19456.3093052377
"OCE","Other Oceania","Miscellaneous diadromous fishes",2021,19519.7623788622
"OCE","Other Oceania","Miscellaneous diadromous fishes",2022,19581.2478552854
"OCE","Other Oceania","Miscellaneous diadromous fishes",2023,19640.9507560733
"OCE","Other Oceania","Miscellaneous diadromous fishes",2024,19698.9399994733
"OCE","Other Oceania","Miscellaneous diadromous fishes",2025,19755.0876963146
"OCE","Other Oceania","Miscellaneous diadromous fishes",2026,19809.5830638618
"OCE","Other Oceania","Miscellaneous diadromous fishes",2027,19862.3624168507
"OCE","Other Oceania","Miscellaneous diadromous fishes",2028,19913.6202055289
"OCE","Other Oceania","Miscellaneous diadromous fishes",2029,19963.287511649
"OCE","Other Oceania","Miscellaneous diadromous fishes",2030,20011.3666923815
"OCE","Other Oceania","Miscellaneous pelagic fishes",2013,17661.2203384955
"OCE","Other Oceania","Miscellaneous pelagic fishes",2014,23359.5792938435
"OCE","Other Oceania","Miscellaneous pelagic fishes",2015,30341.4067794209
"OCE","Other Oceania","Miscellaneous pelagic fishes",2016,37507.5582096184
"OCE","Other Oceania","Miscellaneous pelagic fishes",2017,43698.8690972154
"OCE","Other Oceania","Miscellaneous pelagic fishes",2018,48439.9566490352
"OCE","Other Oceania","Miscellaneous pelagic fishes",2019,51944.9569282726
"OCE","Other Oceania","Miscellaneous pelagic fishes",2020,54612.5992845564
"OCE","Other Oceania","Miscellaneous pelagic fishes",2021,56752.4780904226
"OCE","Other Oceania","Miscellaneous pelagic fishes",2022,58749.6309173305
"OCE","Other Oceania","Miscellaneous pelagic fishes",2023,60736.4032204506
"OCE","Other Oceania","Miscellaneous pelagic fishes",2024,62776.4559675863
"OCE","Other Oceania","Miscellaneous pelagic fishes",2025,64902.6229599552
"OCE","Other Oceania","Miscellaneous pelagic fishes",2026,67131.2778576876
"OCE","Other Oceania","Miscellaneous pelagic fishes",2027,69470.4173714919
"OCE","Other Oceania","Miscellaneous pelagic fishes",2028,71918.4944815948
"OCE","Other Oceania","Miscellaneous pelagic fishes",2029,74481.7949314999
"OCE","Other Oceania","Miscellaneous pelagic fishes",2030,77160.5442911291
"OCE","Other Oceania","Sea-urchins and other echinoderms",2013,20169.6394418221
"OCE","Other Oceania","Sea-urchins and other echinoderms",2014,19350.0481866228
"OCE","Other Oceania","Sea-urchins and other echinoderms",2015,18627.5219283013
"OCE","Other Oceania","Sea-urchins and other echinoderms",2016,17987.5710627437
"OCE","Other Oceania","Sea-urchins and other echinoderms",2017,17418.6447320921
"OCE","Other Oceania","Sea-urchins and other echinoderms",2018,16910.9389482175
"OCE","Other Oceania","Sea-urchins and other echinoderms",2019,16456.327932168
"OCE","Other Oceania","Sea-urchins and other echinoderms",2020,16048.1608520247
"OCE","Other Oceania","Sea-urchins and other echinoderms",2021,15680.6299960008
"OCE","Other Oceania","Sea-urchins and other echinoderms",2022,15348.8355116945
"OCE","Other Oceania","Sea-urchins and other echinoderms",2023,15048.6879909064
"OCE","Other Oceania","Sea-urchins and other echinoderms",2024,14776.5028782043
"OCE","Other Oceania","Sea-urchins and other echinoderms",2025,14529.3050525842
"OCE","Other Oceania","Sea-urchins and other echinoderms",2026,14304.3723658806
"OCE","Other Oceania","Sea-urchins and other echinoderms",2027,14099.3624023854
"OCE","Other Oceania","Sea-urchins and other echinoderms",2028,13912.1899685157
"OCE","Other Oceania","Sea-urchins and other echinoderms",2029,13741.1497300277
"OCE","Other Oceania","Sea-urchins and other echinoderms",2030,13584.5743945902
"OCE","Other Oceania","Shrimps, prawns",2013,40439.4174605646
"OCE","Other Oceania","Shrimps, prawns",2014,41320.1495043742
"OCE","Other Oceania","Shrimps, prawns",2015,42179.1645121413
"OCE","Other Oceania","Shrimps, prawns",2016,43045.3348439223
"OCE","Other Oceania","Shrimps, prawns",2017,43887.2610518498
"OCE","Other Oceania","Shrimps, prawns",2018,44717.763847755
"OCE","Other Oceania","Shrimps, prawns",2019,45526.8006716181
"OCE","Other Oceania","Shrimps, prawns",2020,46327.5359356589
"OCE","Other Oceania","Shrimps, prawns",2021,47126.6392836966
"OCE","Other Oceania","Shrimps, prawns",2022,47912.930143806
"OCE","Other Oceania","Shrimps, prawns",2023,48682.5170239798
"OCE","Other Oceania","Shrimps, prawns",2024,49434.7722642166
"OCE","Other Oceania","Shrimps, prawns",2025,50173.2107605233
"OCE","Other Oceania","Shrimps, prawns",2026,50897.8325128999
"OCE","Other Oceania","Shrimps, prawns",2027,51608.0098613452
"OCE","Other Oceania","Shrimps, prawns",2028,52308.3874898682
"OCE","Other Oceania","Shrimps, prawns",2029,52997.8273865638
"OCE","Other Oceania","Shrimps, prawns",2030,53672.3289752301
"OCE","Other Oceania","Squids, cuttlefishes, octopuses",2013,19513.7947847106
"OCE","Other Oceania","Squids, cuttlefishes, octopuses",2014,18990.1091788944
"OCE","Other Oceania","Squids, cuttlefishes, octopuses",2015,18519.5489802686
"OCE","Other Oceania","Squids, cuttlefishes, octopuses",2016,18095.2536237257
"OCE","Other Oceania","Squids, cuttlefishes, octopuses",2017,17710.9341197295
"OCE","Other Oceania","Squids, cuttlefishes, octopuses",2018,17361.8111682422
"OCE","Other Oceania","Squids, cuttlefishes, octopuses",2019,17044.1152002213
"OCE","Other Oceania","Squids, cuttlefishes, octopuses",2020,16701.8616130203
"OCE","Other Oceania","Squids, cuttlefishes, octopuses",2021,16355.4043692359
"OCE","Other Oceania","Squids, cuttlefishes, octopuses",2022,16043.4848346581
"OCE","Other Oceania","Squids, cuttlefishes, octopuses",2023,15761.8277046039
"OCE","Other Oceania","Squids, cuttlefishes, octopuses",2024,15506.8198723055
"OCE","Other Oceania","Squids, cuttlefishes, octopuses",2025,15276.212345096
"OCE","Other Oceania","Squids, cuttlefishes, octopuses",2026,15066.6160390012
"OCE","Other Oceania","Squids, cuttlefishes, octopuses",2027,14876.1472650815
"OCE","Other Oceania","Squids, cuttlefishes, octopuses",2028,14703.0261157369
"OCE","Other Oceania","Squids, cuttlefishes, octopuses",2029,14545.2085280021
"OCE","Other Oceania","Squids, cuttlefishes, octopuses",2030,14413.531763228
"OCE","Other Oceania","Tunas, bonitos, billfishes",2013,261180.471517836
"OCE","Other Oceania","Tunas, bonitos, billfishes",2014,258305.001616221
"OCE","Other Oceania","Tunas, bonitos, billfishes",2015,255450.395203242
"OCE","Other Oceania","Tunas, bonitos, billfishes",2016,252730.921400477
"OCE","Other Oceania","Tunas, bonitos, billfishes",2017,250211.139727225
"OCE","Other Oceania","Tunas, bonitos, billfishes",2018,247932.514888873
"OCE","Other Oceania","Tunas, bonitos, billfishes",2019,245772.194782929
"OCE","Other Oceania","Tunas, bonitos, billfishes",2020,243797.667712442
"OCE","Other Oceania","Tunas, bonitos, billfishes",2021,241854.663553158
"OCE","Other Oceania","Tunas, bonitos, billfishes",2022,240029.719798209
"OCE","Other Oceania","Tunas, bonitos, billfishes",2023,238323.985504462
"OCE","Other Oceania","Tunas, bonitos, billfishes",2024,236682.06155425
"OCE","Other Oceania","Tunas, bonitos, billfishes",2025,235276.992773695
"OCE","Other Oceania","Tunas, bonitos, billfishes",2026,233845.216003805
"OCE","Other Oceania","Tunas, bonitos, billfishes",2027,232579.53269669
"OCE","Other Oceania","Tunas, bonitos, billfishes",2028,231269.719683512
"OCE","Other Oceania","Tunas, bonitos, billfishes",2029,229998.641131436
"OCE","Other Oceania","Tunas, bonitos, billfishes",2030,228788.647335141
"SAC","Other South America and Caribbean","Clams, cockles, arkshells",2013,1677.72667877004
"SAC","Other South America and Caribbean","Clams, cockles, arkshells",2014,1710.40922908753
"SAC","Other South America and Caribbean","Clams, cockles, arkshells",2015,1743.16505044672
"SAC","Other South America and Caribbean","Clams, cockles, arkshells",2016,1775.93305682033
"SAC","Other South America and Caribbean","Clams, cockles, arkshells",2017,1808.64969735625
"SAC","Other South America and Caribbean","Clams, cockles, arkshells",2018,1841.26351277932
"SAC","Other South America and Caribbean","Clams, cockles, arkshells",2019,1873.72208989543
"SAC","Other South America and Caribbean","Clams, cockles, arkshells",2020,1905.97646869844
"SAC","Other South America and Caribbean","Clams, cockles, arkshells",2021,1937.97762532577
"SAC","Other South America and Caribbean","Clams, cockles, arkshells",2022,1969.68672487628
"SAC","Other South America and Caribbean","Clams, cockles, arkshells",2023,2001.06448273661
"SAC","Other South America and Caribbean","Clams, cockles, arkshells",2024,2031.87787691225
"SAC","Other South America and Caribbean","Clams, cockles, arkshells",2025,2060.88463957439
"SAC","Other South America and Caribbean","Clams, cockles, arkshells",2026,2089.68549420653
"SAC","Other South America and Caribbean","Clams, cockles, arkshells",2027,2116.9857079467
"SAC","Other South America and Caribbean","Clams, cockles, arkshells",2028,2143.89405346287
"SAC","Other South America and Caribbean","Clams, cockles, arkshells",2029,2170.51716841757
"SAC","Other South America and Caribbean","Clams, cockles, arkshells",2030,2196.71685910177
"SAC","Other South America and Caribbean","Cods, hakes, haddocks",2013,27407.77068491
"SAC","Other South America and Caribbean","Cods, hakes, haddocks",2014,28380.8035747506
"SAC","Other South America and Caribbean","Cods, hakes, haddocks",2015,29334.1032636042
"SAC","Other South America and Caribbean","Cods, hakes, haddocks",2016,30248.9903503346
"SAC","Other South America and Caribbean","Cods, hakes, haddocks",2017,31139.1036230379
"SAC","Other South America and Caribbean","Cods, hakes, haddocks",2018,32008.7541979655
"SAC","Other South America and Caribbean","Cods, hakes, haddocks",2019,32858.1565647007
"SAC","Other South America and Caribbean","Cods, hakes, haddocks",2020,33694.9288224193
"SAC","Other South America and Caribbean","Cods, hakes, haddocks",2021,34524.1406710941
"SAC","Other South America and Caribbean","Cods, hakes, haddocks",2022,35347.2868326712
"SAC","Other South America and Caribbean","Cods, hakes, haddocks",2023,36163.5700103561
"SAC","Other South America and Caribbean","Cods, hakes, haddocks",2024,36972.764484108
"SAC","Other South America and Caribbean","Cods, hakes, haddocks",2025,37774.6006966678
"SAC","Other South America and Caribbean","Cods, hakes, haddocks",2026,38568.7162455814
"SAC","Other South America and Caribbean","Cods, hakes, haddocks",2027,39354.7425486989
"SAC","Other South America and Caribbean","Cods, hakes, haddocks",2028,40132.3116653176
"SAC","Other South America and Caribbean","Cods, hakes, haddocks",2029,40901.0739473349
"SAC","Other South America and Caribbean","Cods, hakes, haddocks",2030,41660.6407329647
"SAC","Other South America and Caribbean","Crabs, sea-spiders",2013,13093.5417574107
"SAC","Other South America and Caribbean","Crabs, sea-spiders",2014,13165.520954453
"SAC","Other South America and Caribbean","Crabs, sea-spiders",2015,13315.2616872921
"SAC","Other South America and Caribbean","Crabs, sea-spiders",2016,13392.9396425757
"SAC","Other South America and Caribbean","Crabs, sea-spiders",2017,13468.4924567001
"SAC","Other South America and Caribbean","Crabs, sea-spiders",2018,13541.8717908974
"SAC","Other South America and Caribbean","Crabs, sea-spiders",2019,13613.1118313025
"SAC","Other South America and Caribbean","Crabs, sea-spiders",2020,13682.1906595845
"SAC","Other South America and Caribbean","Crabs, sea-spiders",2021,13830.8223463154
"SAC","Other South America and Caribbean","Crabs, sea-spiders",2022,13814.0300404284
"SAC","Other South America and Caribbean","Crabs, sea-spiders",2023,13876.8129410429
"SAC","Other South America and Caribbean","Crabs, sea-spiders",2024,13937.5385104784
"SAC","Other South America and Caribbean","Crabs, sea-spiders",2025,13996.2867138575
"SAC","Other South America and Caribbean","Crabs, sea-spiders",2026,14053.080600226
"SAC","Other South America and Caribbean","Crabs, sea-spiders",2027,14107.9455440955
"SAC","Other South America and Caribbean","Crabs, sea-spiders",2028,14160.945852469
"SAC","Other South America and Caribbean","Crabs, sea-spiders",2029,14212.1018225637
"SAC","Other South America and Caribbean","Crabs, sea-spiders",2030,14321.6335725976
"SAC","Other South America and Caribbean","Flounders, halibuts, soles",2013,1374.28942352629
"SAC","Other South America and Caribbean","Flounders, halibuts, soles",2014,1191.58967986769
"SAC","Other South America and Caribbean","Flounders, halibuts, soles",2015,1090.25608821058
"SAC","Other South America and Caribbean","Flounders, halibuts, soles",2016,1031.06472603059
"SAC","Other South America and Caribbean","Flounders, halibuts, soles",2017,991.766589205693
"SAC","Other South America and Caribbean","Flounders, halibuts, soles",2018,968.692809975632
"SAC","Other South America and Caribbean","Flounders, halibuts, soles",2019,956.433964885224
"SAC","Other South America and Caribbean","Flounders, halibuts, soles",2020,948.88830700792
"SAC","Other South America and Caribbean","Flounders, halibuts, soles",2021,946.274504610374
"SAC","Other South America and Caribbean","Flounders, halibuts, soles",2022,945.951420535737
"SAC","Other South America and Caribbean","Flounders, halibuts, soles",2023,950.952880001677
"SAC","Other South America and Caribbean","Flounders, halibuts, soles",2024,956.299434473843
"SAC","Other South America and Caribbean","Flounders, halibuts, soles",2025,963.635127252143
"SAC","Other South America and Caribbean","Flounders, halibuts, soles",2026,971.389025426951
"SAC","Other South America and Caribbean","Flounders, halibuts, soles",2027,978.670190063444
"SAC","Other South America and Caribbean","Flounders, halibuts, soles",2028,986.515814720863
"SAC","Other South America and Caribbean","Flounders, halibuts, soles",2029,994.300745945385
"SAC","Other South America and Caribbean","Flounders, halibuts, soles",2030,1002.5810794235
"SAC","Other South America and Caribbean","Herrings, sardines, anchovies",2013,247337.474249236
"SAC","Other South America and Caribbean","Herrings, sardines, anchovies",2014,211215.84027004
"SAC","Other South America and Caribbean","Herrings, sardines, anchovies",2015,216612.493957199
"SAC","Other South America and Caribbean","Herrings, sardines, anchovies",2016,221686.859619736
"SAC","Other South America and Caribbean","Herrings, sardines, anchovies",2017,226313.459560436
"SAC","Other South America and Caribbean","Herrings, sardines, anchovies",2018,230463.791285857
"SAC","Other South America and Caribbean","Herrings, sardines, anchovies",2019,234200.173063028
"SAC","Other South America and Caribbean","Herrings, sardines, anchovies",2020,237914.597291849
"SAC","Other South America and Caribbean","Herrings, sardines, anchovies",2021,243457.859359489
"SAC","Other South America and Caribbean","Herrings, sardines, anchovies",2022,256409.090485155
"SAC","Other South America and Caribbean","Herrings, sardines, anchovies",2023,279192.177153862
"SAC","Other South America and Caribbean","Herrings, sardines, anchovies",2024,286028.621480256
"SAC","Other South America and Caribbean","Herrings, sardines, anchovies",2025,283994.029042674
"SAC","Other South America and Caribbean","Herrings, sardines, anchovies",2026,289044.502543207
"SAC","Other South America and Caribbean","Herrings, sardines, anchovies",2027,287811.402291093
"SAC","Other South America and Caribbean","Herrings, sardines, anchovies",2028,291650.738246044
"SAC","Other South America and Caribbean","Herrings, sardines, anchovies",2029,291023.232073243
"SAC","Other South America and Caribbean","Herrings, sardines, anchovies",2030,293996.259137255
"SAC","Other South America and Caribbean","King crabs, squat-lobsters",2013,663.785318650662
"SAC","Other South America and Caribbean","King crabs, squat-lobsters",2014,665.068318170804
"SAC","Other South America and Caribbean","King crabs, squat-lobsters",2015,666.298853026554
"SAC","Other South America and Caribbean","King crabs, squat-lobsters",2016,667.476923217912
"SAC","Other South America and Caribbean","King crabs, squat-lobsters",2017,668.604913502349
"SAC","Other South America and Caribbean","King crabs, squat-lobsters",2018,669.682823879867
"SAC","Other South America and Caribbean","King crabs, squat-lobsters",2019,670.717808622881
"SAC","Other South America and Caribbean","King crabs, squat-lobsters",2020,671.70748297392
"SAC","Other South America and Caribbean","King crabs, squat-lobsters",2021,672.654231690457
"SAC","Other South America and Caribbean","King crabs, squat-lobsters",2022,673.560439529963
"SAC","Other South America and Caribbean","King crabs, squat-lobsters",2023,674.42849124991
"SAC","Other South America and Caribbean","King crabs, squat-lobsters",2024,675.260771607772
"SAC","Other South America and Caribbean","King crabs, squat-lobsters",2025,676.054895846076
"SAC","Other South America and Caribbean","King crabs, squat-lobsters",2026,676.815633479767
"SAC","Other South America and Caribbean","King crabs, squat-lobsters",2027,677.542984508844
"SAC","Other South America and Caribbean","King crabs, squat-lobsters",2028,678.23933369078
"SAC","Other South America and Caribbean","King crabs, squat-lobsters",2029,678.904681025575
"SAC","Other South America and Caribbean","King crabs, squat-lobsters",2030,679.541411270701
"SAC","Other South America and Caribbean","Lobsters, spiny-rock lobsters",2013,25498.3684806252
"SAC","Other South America and Caribbean","Lobsters, spiny-rock lobsters",2014,25979.5594088808
"SAC","Other South America and Caribbean","Lobsters, spiny-rock lobsters",2015,26456.9954164769
"SAC","Other South America and Caribbean","Lobsters, spiny-rock lobsters",2016,26930.1574868961
"SAC","Other South America and Caribbean","Lobsters, spiny-rock lobsters",2017,27398.6025058411
"SAC","Other South America and Caribbean","Lobsters, spiny-rock lobsters",2018,27861.9146625883
"SAC","Other South America and Caribbean","Lobsters, spiny-rock lobsters",2019,28319.5962529096
"SAC","Other South America and Caribbean","Lobsters, spiny-rock lobsters",2020,28771.4069726102
"SAC","Other South America and Caribbean","Lobsters, spiny-rock lobsters",2021,29217.012107118
"SAC","Other South America and Caribbean","Lobsters, spiny-rock lobsters",2022,29655.9262304531
"SAC","Other South America and Caribbean","Lobsters, spiny-rock lobsters",2023,30088.0076713077
"SAC","Other South America and Caribbean","Lobsters, spiny-rock lobsters",2024,30513.0152135058
"SAC","Other South America and Caribbean","Lobsters, spiny-rock lobsters",2025,30930.6359570612
"SAC","Other South America and Caribbean","Lobsters, spiny-rock lobsters",2026,31340.7724560364
"SAC","Other South America and Caribbean","Lobsters, spiny-rock lobsters",2027,31743.1423485833
"SAC","Other South America and Caribbean","Lobsters, spiny-rock lobsters",2028,32137.7275948439
"SAC","Other South America and Caribbean","Lobsters, spiny-rock lobsters",2029,32524.2676056632
"SAC","Other South America and Caribbean","Lobsters, spiny-rock lobsters",2030,32902.7151604926
"SAC","Other South America and Caribbean","Miscellaneous aquatic invertebrates",2013,195.245244186753
"SAC","Other South America and Caribbean","Miscellaneous aquatic invertebrates",2014,186.021059422025
"SAC","Other South America and Caribbean","Miscellaneous aquatic invertebrates",2015,177.981243006427
